population,cycle,hamming_weight,a_sh0_r,a_sh1_r,b_sh0_r,b_sh1_r,term_sh0,term_cross01,term_cross10,term_sh1,t0_sh0,t0_sh1
0,525,2,1,1,0,0,0,0,0,0,0,0
0,526,2,0,0,1,1,0,0,0,0,0,0
0,527,0,0,0,0,0,0,0,0,0,0,0
0,528,10,1,1,1,1,1,1,1,1,1,1
0,529,6,1,1,0,0,0,0,0,0,1,1
0,530,12,1,1,1,1,1,1,1,1,1,1
0,531,6,0,0,1,1,0,0,0,0,1,1
0,532,4,0,0,0,0,0,0,0,0,1,1
0,533,6,0,0,1,1,0,0,0,0,1,1
0,534,2,0,0,0,0,0,0,0,0,0,0
0,535,2,1,1,0,0,0,0,0,0,0,0
0,536,0,0,0,0,0,0,0,0,0,0,0
0,537,0,0,0,0,0,0,0,0,0,0,0
0,538,0,0,0,0,0,0,0,0,0,0,0
0,539,0,0,0,0,0,0,0,0,0,0,0
0,540,2,0,0,0,0,0,0,0,0,1,1
0,541,4,0,0,1,1,0,0,0,0,0,0
0,542,4,0,0,1,1,0,0,0,0,1,1
0,543,4,0,0,1,1,0,0,0,0,0,0
0,544,0,0,0,0,0,0,0,0,0,0,0
0,545,2,0,0,0,0,0,0,0,0,1,1
0,546,6,1,1,0,0,0,0,0,0,1,1
0,547,10,1,1,1,1,1,1,1,1,0,0
0,548,2,1,1,0,0,0,0,0,0,0,0
0,549,4,0,0,1,1,0,0,0,0,1,1
0,550,6,0,0,1,1,0,0,0,0,1,1
0,551,4,1,1,0,0,0,0,0,0,0,0
0,552,8,1,1,1,1,1,1,1,1,0,0
0,553,0,0,0,0,0,0,0,0,0,0,0
0,554,2,1,1,0,0,0,0,0,0,0,0
0,555,4,1,1,0,0,0,0,0,0,1,1
0,556,4,0,0,0,0,0,0,0,0,1,1
0,557,6,0,0,1,1,0,0,0,0,1,1
0,558,4,1,1,0,0,0,0,0,0,0,0
0,559,4,0,0,1,1,0,0,0,0,1,1
0,560,6,0,0,1,1,0,0,0,0,1,1
0,561,6,0,0,1,1,0,0,0,0,1,1
0,562,2,0,0,0,0,0,0,0,0,0,0
0,563,0,0,0,0,0,0,0,0,0,0,0
0,564,0,0,0,0,0,0,0,0,0,0,0
0,565,10,1,1,1,1,1,1,1,1,1,1
0,566,6,0,0,1,1,0,0,0,0,1,1
0,567,6,0,0,1,1,0,0,0,0,1,1
0,568,12,1,1,1,1,1,1,1,1,1,1
0,569,12,1,1,1,1,1,1,1,1,1,1
0,570,12,1,1,1,1,1,1,1,1,1,1
0,571,4,1,1,0,0,0,0,0,0,0,0
0,572,2,0,0,1,1,0,0,0,0,0,0
0,573,10,1,1,1,1,1,1,1,1,1,1
0,574,4,0,0,1,1,0,0,0,0,0,0
0,575,0,0,0,0,0,0,0,0,0,0,0
0,576,4,0,0,1,1,0,0,0,0,1,1
0,577,10,1,1,1,1,1,1,1,1,0,0
0,578,4,1,1,0,0,0,0,0,0,1,1
0,579,6,0,0,1,1,0,0,0,0,1,1
0,580,6,0,0,1,1,0,0,0,0,1,1
0,581,6,0,0,1,1,0,0,0,0,1,1
0,582,2,0,0,0,0,0,0,0,0,0,0
0,583,0,0,0,0,0,0,0,0,0,0,0
0,584,2,0,0,1,1,0,0,0,0,0,0
0,585,0,0,0,0,0,0,0,0,0,0,0
0,586,2,0,0,0,0,0,0,0,0,1,1
0,587,2,0,0,0,0,0,0,0,0,0,0
0,588,0,0,0,0,0,0,0,0,0,0,0
0,589,0,0,0,0,0,0,0,0,0,0,0
0,590,2,1,1,0,0,0,0,0,0,0,0
0,591,2,0,0,1,1,0,0,0,0,0,0
0,592,8,1,1,1,1,1,1,1,1,0,0
0,593,10,1,1,1,1,1,1,1,1,1,1
0,594,4,0,0,0,0,0,0,0,0,1,1
0,595,4,0,0,1,1,0,0,0,0,0,0
0,596,8,1,1,1,1,1,1,1,1,0,0
0,597,0,0,0,0,0,0,0,0,0,0,0
0,598,10,1,1,1,1,1,1,1,1,1,1
0,599,4,0,0,1,1,0,0,0,0,0,0
0,600,0,0,0,0,0,0,0,0,0,0,0
0,601,2,1,1,0,0,0,0,0,0,0,0
0,602,4,1,1,0,0,0,0,0,0,1,1
0,603,6,1,1,0,0,0,0,0,0,1,1
0,604,10,1,1,1,1,1,1,1,1,0,0
0,605,0,0,0,0,0,0,0,0,0,0,0
0,606,2,0,0,0,0,0,0,0,0,1,1
0,607,4,1,1,0,0,0,0,0,0,0,0
0,608,8,1,1,1,1,1,1,1,1,0,0
0,609,2,0,0,1,1,0,0,0,0,0,0
0,610,2,1,1,0,0,0,0,0,0,0,0
0,611,2,0,0,1,1,0,0,0,0,0,0
0,612,0,0,0,0,0,0,0,0,0,0,0
0,613,2,1,1,0,0,0,0,0,0,0,0
0,614,2,0,0,1,1,0,0,0,0,0,0
0,615,8,1,1,1,1,1,1,1,1,0,0
0,616,2,1,1,0,0,0,0,0,0,0,0
0,617,2,1,1,0,0,0,0,0,0,0,0
0,618,2,0,0,1,1,0,0,0,0,0,0
0,619,4,0,0,1,1,0,0,0,0,1,1
0,620,12,1,1,1,1,1,1,1,1,1,1
0,621,4,1,1,0,0,0,0,0,0,0,0
0,622,2,0,0,0,0,0,0,0,0,1,1
0,623,4,1,1,0,0,0,0,0,0,0,0
0,624,4,0,0,1,1,0,0,0,0,1,1
0,625,2,0,0,0,0,0,0,0,0,0,0
0,626,0,0,0,0,0,0,0,0,0,0,0
0,627,0,0,0,0,0,0,0,0,0,0,0
0,628,4,1,1,0,0,0,0,0,0,1,1
0,629,6,0,0,1,1,0,0,0,0,1,1
0,630,4,1,1,0,0,0,0,0,0,0,0
0,631,2,0,0,1,1,0,0,0,0,0,0
0,632,2,1,1,0,0,0,0,0,0,0,0
0,633,8,1,1,1,1,1,1,1,1,0,0
0,634,4,0,0,1,1,0,0,0,0,1,1
0,635,4,1,1,0,0,0,0,0,0,0,0
0,636,0,0,0,0,0,0,0,0,0,0,0
0,637,0,0,0,0,0,0,0,0,0,0,0
0,638,0,0,0,0,0,0,0,0,0,0,0
0,639,0,0,0,0,0,0,0,0,0,0,0
0,640,0,0,0,0,0,0,0,0,0,0,0
0,641,4,0,0,1,1,0,0,0,0,1,1
0,642,2,0,0,0,0,0,0,0,0,0,0
0,643,10,1,1,1,1,1,1,1,1,1,1
0,644,4,1,1,0,0,0,0,0,0,0,0
0,645,2,1,1,0,0,0,0,0,0,0,0
0,646,2,0,0,1,1,0,0,0,0,0,0
0,647,4,0,0,1,1,0,0,0,0,1,1
0,648,2,0,0,0,0,0,0,0,0,0,0
0,649,10,1,1,1,1,1,1,1,1,1,1
0,650,6,0,0,1,1,0,0,0,0,1,1
0,651,10,1,1,1,1,1,1,1,1,0,0
0,652,2,1,1,0,0,0,0,0,0,0,0
0,653,2,0,0,0,0,0,0,0,0,1,1
0,654,12,1,1,1,1,1,1,1,1,1,1
0,655,2,0,0,0,0,0,0,0,0,0,0
0,656,2,0,0,1,1,0,0,0,0,0,0
0,657,2,0,0,1,1,0,0,0,0,0,0
0,658,4,0,0,1,1,0,0,0,0,1,1
0,659,6,1,1,0,0,0,0,0,0,1,1
0,660,4,0,0,1,1,0,0,0,0,0,0
0,661,10,1,1,1,1,1,1,1,1,1,1
0,662,12,1,1,1,1,1,1,1,1,1,1
0,663,6,1,1,0,0,0,0,0,0,1,1
0,664,4,0,0,0,0,0,0,0,0,1,1
0,665,2,0,0,0,0,0,0,0,0,0,0
0,666,4,0,0,1,1,0,0,0,0,1,1
0,667,6,1,1,0,0,0,0,0,0,1,1
0,668,12,1,1,1,1,1,1,1,1,1,1
0,669,12,1,1,1,1,1,1,1,1,1,1
0,670,6,1,1,0,0,0,0,0,0,1,1
0,671,6,1,1,0,0,0,0,0,0,1,1
0,672,12,1,1,1,1,1,1,1,1,1,1
0,673,4,0,0,0,0,0,0,0,0,1,1
0,674,12,1,1,1,1,1,1,1,1,1,1
0,675,12,1,1,1,1,1,1,1,1,1,1
0,676,6,1,1,0,0,0,0,0,0,1,1
0,677,4,0,0,1,1,0,0,0,0,0,0
0,678,2,1,1,0,0,0,0,0,0,0,0
0,679,4,1,1,0,0,0,0,0,0,1,1
0,680,4,0,0,1,1,0,0,0,0,0,0
0,681,10,1,1,1,1,1,1,1,1,1,1
0,682,12,1,1,1,1,1,1,1,1,1,1
0,683,4,1,1,0,0,0,0,0,0,0,0
0,684,2,0,0,0,0,0,0,0,0,1,1
0,685,2,0,0,0,0,0,0,0,0,0,0
0,686,4,1,1,0,0,0,0,0,0,1,1
0,687,4,0,0,1,1,0,0,0,0,0,0
0,688,0,0,0,0,0,0,0,0,0,0,0
0,689,0,0,0,0,0,0,0,0,0,0,0
0,690,0,0,0,0,0,0,0,0,0,0,0
0,691,0,0,0,0,0,0,0,0,0,0,0
0,692,0,0,0,0,0,0,0,0,0,0,0
0,693,2,1,1,0,0,0,0,0,0,0,0
0,694,4,1,1,0,0,0,0,0,0,1,1
0,695,6,1,1,0,0,0,0,0,0,1,1
0,696,4,0,0,0,0,0,0,0,0,1,1
0,697,4,1,1,0,0,0,0,0,0,0,0
0,698,8,1,1,1,1,1,1,1,1,0,0
0,699,4,0,0,1,1,0,0,0,0,1,1
0,700,12,1,1,1,1,1,1,1,1,1,1
0,701,6,1,1,0,0,0,0,0,0,1,1
0,702,4,0,0,0,0,0,0,0,0,1,1
0,703,6,0,0,1,1,0,0,0,0,1,1
0,704,4,0,0,1,1,0,0,0,0,0,0
0,705,2,0,0,0,0,0,0,0,0,1,1
0,706,10,1,1,1,1,1,1,1,1,0,0
0,707,4,0,0,1,1,0,0,0,0,1,1
0,708,2,0,0,0,0,0,0,0,0,0,0
0,709,0,0,0,0,0,0,0,0,0,0,0
0,710,10,1,1,1,1,1,1,1,1,1,1
0,711,6,1,1,0,0,0,0,0,0,1,1
0,712,4,0,0,0,0,0,0,0,0,1,1
0,713,6,1,1,0,0,0,0,0,0,1,1
0,714,4,0,0,0,0,0,0,0,0,1,1
0,715,2,0,0,0,0,0,0,0,0,0,0
0,716,2,1,1,0,0,0,0,0,0,0,0
0,717,8,1,1,1,1,1,1,1,1,0,0
0,718,0,0,0,0,0,0,0,0,0,0,0
0,719,2,0,0,0,0,0,0,0,0,1,1
0,720,12,1,1,1,1,1,1,1,1,1,1
0,721,10,1,1,1,1,1,1,1,1,0,0
0,722,8,1,1,1,1,1,1,1,1,0,0
0,723,2,0,0,1,1,0,0,0,0,0,0
0,724,0,0,0,0,0,0,0,0,0,0,0
0,725,4,0,0,1,1,0,0,0,0,1,1
0,726,6,1,1,0,0,0,0,0,0,1,1
0,727,4,0,0,0,0,0,0,0,0,1,1
0,728,2,0,0,0,0,0,0,0,0,0,0
0,729,4,0,0,1,1,0,0,0,0,1,1
0,730,6,0,0,1,1,0,0,0,0,1,1
0,731,4,1,1,0,0,0,0,0,0,0,0
0,732,2,0,0,0,0,0,0,0,0,1,1
0,733,6,1,1,0,0,0,0,0,0,1,1
0,734,4,0,0,0,0,0,0,0,0,1,1
0,735,4,1,1,0,0,0,0,0,0,0,0
0,736,2,1,1,0,0,0,0,0,0,0,0
0,737,2,0,0,0,0,0,0,0,0,1,1
0,738,2,0,0,0,0,0,0,0,0,0,0
0,739,0,0,0,0,0,0,0,0,0,0,0
0,740,0,0,0,0,0,0,0,0,0,0,0
0,741,0,0,0,0,0,0,0,0,0,0,0
0,742,2,0,0,1,1,0,0,0,0,0,0
0,743,2,1,1,0,0,0,0,0,0,0,0
0,744,4,0,0,1,1,0,0,0,0,1,1
0,745,12,1,1,1,1,1,1,1,1,1,1
0,746,2,0,0,0,0,0,0,0,0,0,0
0,747,0,0,0,0,0,0,0,0,0,0,0
0,748,10,1,1,1,1,1,1,1,1,1,1
0,749,4,1,1,0,0,0,0,0,0,0,0
0,750,2,0,0,1,1,0,0,0,0,0,0
0,751,4,1,1,0,0,0,0,0,0,1,1
0,752,6,1,1,0,0,0,0,0,0,1,1
0,753,10,1,1,1,1,1,1,1,1,0,0
0,754,4,0,0,1,1,0,0,0,0,1,1
0,755,4,0,0,1,1,0,0,0,0,0,0
0,756,8,1,1,1,1,1,1,1,1,0,0
0,757,0,0,0,0,0,0,0,0,0,0,0
0,758,2,1,1,0,0,0,0,0,0,0,0
0,759,8,1,1,1,1,1,1,1,1,0,0
0,760,10,1,1,1,1,1,1,1,1,1,1
0,761,2,0,0,0,0,0,0,0,0,0,0
0,762,10,1,1,1,1,1,1,1,1,1,1
0,763,6,1,1,0,0,0,0,0,0,1,1
0,764,6,1,1,0,0,0,0,0,0,1,1
0,765,4,0,0,1,1,0,0,0,0,0,0
0,766,0,0,0,0,0,0,0,0,0,0,0
0,767,4,0,0,1,1,0,0,0,0,1,1
0,768,12,1,1,1,1,1,1,1,1,1,1
0,769,6,0,0,1,1,0,0,0,0,1,1
0,770,4,1,1,0,0,0,0,0,0,0,0
0,771,4,1,1,0,0,0,0,0,0,1,1
0,772,6,0,0,1,1,0,0,0,0,1,1
0,773,6,0,0,1,1,0,0,0,0,1,1
0,774,4,1,1,0,0,0,0,0,0,0,0
0,775,2,0,0,1,1,0,0,0,0,0,0
0,776,2,1,1,0,0,0,0,0,0,0,0
0,777,4,1,1,0,0,0,0,0,0,1,1
0,778,2,0,0,0,0,0,0,0,0,0,0
0,779,2,1,1,0,0,0,0,0,0,0,0
0,780,2,0,0,1,1,0,0,0,0,0,0
0,781,0,0,0,0,0,0,0,0,0,0,0
0,782,10,1,1,1,1,1,1,1,1,1,1
0,783,6,1,1,0,0,0,0,0,0,1,1
0,784,12,1,1,1,1,1,1,1,1,1,1
0,785,6,0,0,1,1,0,0,0,0,1,1
0,786,4,0,0,0,0,0,0,0,0,1,1
0,787,6,0,0,1,1,0,0,0,0,1,1
0,788,2,0,0,0,0,0,0,0,0,0,0
0,789,2,1,1,0,0,0,0,0,0,0,0
0,790,0,0,0,0,0,0,0,0,0,0,0
0,791,0,0,0,0,0,0,0,0,0,0,0
0,792,0,0,0,0,0,0,0,0,0,0,0
0,793,0,0,0,0,0,0,0,0,0,0,0
0,794,2,0,0,0,0,0,0,0,0,1,1
0,795,4,0,0,1,1,0,0,0,0,0,0
0,796,4,0,0,1,1,0,0,0,0,1,1
0,797,4,0,0,1,1,0,0,0,0,0,0
0,798,0,0,0,0,0,0,0,0,0,0,0
0,799,2,0,0,0,0,0,0,0,0,1,1
0,800,6,1,1,0,0,0,0,0,0,1,1
0,801,10,1,1,1,1,1,1,1,1,0,0
0,802,2,1,1,0,0,0,0,0,0,0,0
0,803,4,0,0,1,1,0,0,0,0,1,1
0,804,6,0,0,1,1,0,0,0,0,1,1
0,805,4,1,1,0,0,0,0,0,0,0,0
0,806,8,1,1,1,1,1,1,1,1,0,0
0,807,0,0,0,0,0,0,0,0,0,0,0
0,808,2,1,1,0,0,0,0,0,0,0,0
0,809,4,1,1,0,0,0,0,0,0,1,1
0,810,4,0,0,0,0,0,0,0,0,1,1
0,811,6,0,0,1,1,0,0,0,0,1,1
0,812,4,1,1,0,0,0,0,0,0,0,0
0,813,4,0,0,1,1,0,0,0,0,1,1
0,814,6,0,0,1,1,0,0,0,0,1,1
0,815,6,0,0,1,1,0,0,0,0,1,1
0,816,2,0,0,0,0,0,0,0,0,0,0
0,817,0,0,0,0,0,0,0,0,0,0,0
0,818,0,0,0,0,0,0,0,0,0,0,0
0,819,10,1,1,1,1,1,1,1,1,1,1
0,820,6,0,0,1,1,0,0,0,0,1,1
0,821,6,0,0,1,1,0,0,0,0,1,1
0,822,12,1,1,1,1,1,1,1,1,1,1
0,823,12,1,1,1,1,1,1,1,1,1,1
0,824,12,1,1,1,1,1,1,1,1,1,1
0,825,4,1,1,0,0,0,0,0,0,0,0
0,826,2,0,0,1,1,0,0,0,0,0,0
0,827,10,1,1,1,1,1,1,1,1,1,1
0,828,4,0,0,1,1,0,0,0,0,0,0
0,829,0,0,0,0,0,0,0,0,0,0,0
0,830,4,0,0,1,1,0,0,0,0,1,1
0,831,10,1,1,1,1,1,1,1,1,0,0
0,832,4,1,1,0,0,0,0,0,0,1,1
0,833,6,0,0,1,1,0,0,0,0,1,1
0,834,6,0,0,1,1,0,0,0,0,1,1
0,835,6,0,0,1,1,0,0,0,0,1,1
0,836,2,0,0,0,0,0,0,0,0,0,0
0,837,0,0,0,0,0,0,0,0,0,0,0
0,838,2,0,0,1,1,0,0,0,0,0,0
0,839,0,0,0,0,0,0,0,0,0,0,0
0,840,2,0,0,0,0,0,0,0,0,1,1
0,841,2,0,0,0,0,0,0,0,0,0,0
0,842,0,0,0,0,0,0,0,0,0,0,0
0,843,0,0,0,0,0,0,0,0,0,0,0
0,844,2,1,1,0,0,0,0,0,0,0,0
0,845,2,0,0,1,1,0,0,0,0,0,0
0,846,8,1,1,1,1,1,1,1,1,0,0
0,847,10,1,1,1,1,1,1,1,1,1,1
0,848,4,0,0,0,0,0,0,0,0,1,1
0,849,4,0,0,1,1,0,0,0,0,0,0
0,850,8,1,1,1,1,1,1,1,1,0,0
0,851,0,0,0,0,0,0,0,0,0,0,0
0,852,10,1,1,1,1,1,1,1,1,1,1
0,853,4,0,0,1,1,0,0,0,0,0,0
0,854,0,0,0,0,0,0,0,0,0,0,0
0,855,2,1,1,0,0,0,0,0,0,0,0
0,856,4,1,1,0,0,0,0,0,0,1,1
0,857,6,1,1,0,0,0,0,0,0,1,1
0,858,10,1,1,1,1,1,1,1,1,0,0
0,859,0,0,0,0,0,0,0,0,0,0,0
0,860,2,0,0,0,0,0,0,0,0,1,1
0,861,4,1,1,0,0,0,0,0,0,0,0
0,862,8,1,1,1,1,1,1,1,1,0,0
0,863,2,0,0,1,1,0,0,0,0,0,0
0,864,2,1,1,0,0,0,0,0,0,0,0
0,865,2,0,0,1,1,0,0,0,0,0,0
0,866,0,0,0,0,0,0,0,0,0,0,0
0,867,2,1,1,0,0,0,0,0,0,0,0
0,868,2,0,0,1,1,0,0,0,0,0,0
0,869,8,1,1,1,1,1,1,1,1,0,0
0,870,2,1,1,0,0,0,0,0,0,0,0
0,871,2,1,1,0,0,0,0,0,0,0,0
0,872,2,0,0,1,1,0,0,0,0,0,0
0,873,4,0,0,1,1,0,0,0,0,1,1
0,874,12,1,1,1,1,1,1,1,1,1,1
0,875,4,1,1,0,0,0,0,0,0,0,0
0,876,2,0,0,0,0,0,0,0,0,1,1
0,877,4,1,1,0,0,0,0,0,0,0,0
0,878,4,0,0,1,1,0,0,0,0,1,1
0,879,2,0,0,0,0,0,0,0,0,0,0
0,880,0,0,0,0,0,0,0,0,0,0,0
0,881,0,0,0,0,0,0,0,0,0,0,0
0,882,4,1,1,0,0,0,0,0,0,1,1
0,883,6,0,0,1,1,0,0,0,0,1,1
0,884,4,1,1,0,0,0,0,0,0,0,0
0,885,2,0,0,1,1,0,0,0,0,0,0
0,886,2,1,1,0,0,0,0,0,0,0,0
0,887,8,1,1,1,1,1,1,1,1,0,0
0,888,4,0,0,1,1,0,0,0,0,1,1
0,889,4,1,1,0,0,0,0,0,0,0,0
0,890,0,0,0,0,0,0,0,0,0,0,0
0,891,0,0,0,0,0,0,0,0,0,0,0
0,892,0,0,0,0,0,0,0,0,0,0,0
0,893,0,0,0,0,0,0,0,0,0,0,0
0,894,0,0,0,0,0,0,0,0,0,0,0
0,895,4,0,0,1,1,0,0,0,0,1,1
0,896,2,0,0,0,0,0,0,0,0,0,0
0,897,10,1,1,1,1,1,1,1,1,1,1
0,898,4,1,1,0,0,0,0,0,0,0,0
0,899,2,1,1,0,0,0,0,0,0,0,0
0,900,2,0,0,1,1,0,0,0,0,0,0
0,901,4,0,0,1,1,0,0,0,0,1,1
0,902,2,0,0,0,0,0,0,0,0,0,0
0,903,10,1,1,1,1,1,1,1,1,1,1
0,904,6,0,0,1,1,0,0,0,0,1,1
0,905,10,1,1,1,1,1,1,1,1,0,0
0,906,2,1,1,0,0,0,0,0,0,0,0
0,907,2,0,0,0,0,0,0,0,0,1,1
0,908,12,1,1,1,1,1,1,1,1,1,1
0,909,2,0,0,0,0,0,0,0,0,0,0
0,910,2,0,0,1,1,0,0,0,0,0,0
0,911,2,0,0,1,1,0,0,0,0,0,0
0,912,4,0,0,1,1,0,0,0,0,1,1
0,913,6,1,1,0,0,0,0,0,0,1,1
0,914,4,0,0,1,1,0,0,0,0,0,0
0,915,10,1,1,1,1,1,1,1,1,1,1
0,916,12,1,1,1,1,1,1,1,1,1,1
0,917,6,1,1,0,0,0,0,0,0,1,1
0,918,4,0,0,0,0,0,0,0,0,1,1
0,919,2,0,0,0,0,0,0,0,0,0,0
0,920,4,0,0,1,1,0,0,0,0,1,1
0,921,6,1,1,0,0,0,0,0,0,1,1
0,922,12,1,1,1,1,1,1,1,1,1,1
0,923,12,1,1,1,1,1,1,1,1,1,1
0,924,6,1,1,0,0,0,0,0,0,1,1
0,925,6,1,1,0,0,0,0,0,0,1,1
0,926,12,1,1,1,1,1,1,1,1,1,1
0,927,4,0,0,0,0,0,0,0,0,1,1
0,928,12,1,1,1,1,1,1,1,1,1,1
0,929,12,1,1,1,1,1,1,1,1,1,1
0,930,6,1,1,0,0,0,0,0,0,1,1
0,931,4,0,0,1,1,0,0,0,0,0,0
0,932,2,1,1,0,0,0,0,0,0,0,0
0,933,4,1,1,0,0,0,0,0,0,1,1
0,934,4,0,0,1,1,0,0,0,0,0,0
0,935,10,1,1,1,1,1,1,1,1,1,1
0,936,12,1,1,1,1,1,1,1,1,1,1
0,937,4,1,1,0,0,0,0,0,0,0,0
0,938,2,0,0,0,0,0,0,0,0,1,1
0,939,2,0,0,0,0,0,0,0,0,0,0
0,940,4,1,1,0,0,0,0,0,0,1,1
0,941,4,0,0,1,1,0,0,0,0,0,0
0,942,0,0,0,0,0,0,0,0,0,0,0
0,943,0,0,0,0,0,0,0,0,0,0,0
0,944,0,0,0,0,0,0,0,0,0,0,0
0,945,0,0,0,0,0,0,0,0,0,0,0
0,946,0,0,0,0,0,0,0,0,0,0,0
0,947,2,1,1,0,0,0,0,0,0,0,0
0,948,4,1,1,0,0,0,0,0,0,1,1
0,949,6,1,1,0,0,0,0,0,0,1,1
0,950,4,0,0,0,0,0,0,0,0,1,1
0,951,4,1,1,0,0,0,0,0,0,0,0
0,952,8,1,1,1,1,1,1,1,1,0,0
0,953,4,0,0,1,1,0,0,0,0,1,1
0,954,12,1,1,1,1,1,1,1,1,1,1
0,955,6,1,1,0,0,0,0,0,0,1,1
0,956,4,0,0,0,0,0,0,0,0,1,1
0,957,6,0,0,1,1,0,0,0,0,1,1
0,958,4,0,0,1,1,0,0,0,0,0,0
0,959,2,0,0,0,0,0,0,0,0,1,1
0,960,10,1,1,1,1,1,1,1,1,0,0
0,961,4,0,0,1,1,0,0,0,0,1,1
0,962,2,0,0,0,0,0,0,0,0,0,0
0,963,0,0,0,0,0,0,0,0,0,0,0
0,964,10,1,1,1,1,1,1,1,1,1,1
0,965,6,1,1,0,0,0,0,0,0,1,1
0,966,4,0,0,0,0,0,0,0,0,1,1
0,967,6,1,1,0,0,0,0,0,0,1,1
0,968,4,0,0,0,0,0,0,0,0,1,1
0,969,2,0,0,0,0,0,0,0,0,0,0
0,970,2,1,1,0,0,0,0,0,0,0,0
0,971,8,1,1,1,1,1,1,1,1,0,0
0,972,0,0,0,0,0,0,0,0,0,0,0
0,973,2,0,0,0,0,0,0,0,0,1,1
0,974,12,1,1,1,1,1,1,1,1,1,1
0,975,10,1,1,1,1,1,1,1,1,0,0
0,976,8,1,1,1,1,1,1,1,1,0,0
0,977,2,0,0,1,1,0,0,0,0,0,0
0,978,0,0,0,0,0,0,0,0,0,0,0
0,979,4,0,0,1,1,0,0,0,0,1,1
0,980,6,1,1,0,0,0,0,0,0,1,1
0,981,4,0,0,0,0,0,0,0,0,1,1
0,982,2,0,0,0,0,0,0,0,0,0,0
0,983,4,0,0,1,1,0,0,0,0,1,1
0,984,6,0,0,1,1,0,0,0,0,1,1
0,985,4,1,1,0,0,0,0,0,0,0,0
0,986,2,0,0,0,0,0,0,0,0,1,1
0,987,6,1,1,0,0,0,0,0,0,1,1
0,988,4,0,0,0,0,0,0,0,0,1,1
0,989,4,1,1,0,0,0,0,0,0,0,0
0,990,2,1,1,0,0,0,0,0,0,0,0
0,991,2,0,0,0,0,0,0,0,0,1,1
0,992,2,0,0,0,0,0,0,0,0,0,0
0,993,0,0,0,0,0,0,0,0,0,0,0
0,994,0,0,0,0,0,0,0,0,0,0,0
0,995,0,0,0,0,0,0,0,0,0,0,0
0,996,2,0,0,1,1,0,0,0,0,0,0
0,997,2,1,1,0,0,0,0,0,0,0,0
0,998,4,0,0,1,1,0,0,0,0,1,1
0,999,12,1,1,1,1,1,1,1,1,1,1
0,1000,2,0,0,0,0,0,0,0,0,0,0
0,1001,0,0,0,0,0,0,0,0,0,0,0
0,1002,10,1,1,1,1,1,1,1,1,1,1
0,1003,4,1,1,0,0,0,0,0,0,0,0
0,1004,2,0,0,1,1,0,0,0,0,0,0
0,1005,4,1,1,0,0,0,0,0,0,1,1
0,1006,6,1,1,0,0,0,0,0,0,1,1
0,1007,10,1,1,1,1,1,1,1,1,0,0
0,1008,4,0,0,1,1,0,0,0,0,1,1
0,1009,4,0,0,1,1,0,0,0,0,0,0
0,1010,8,1,1,1,1,1,1,1,1,0,0
0,1011,0,0,0,0,0,0,0,0,0,0,0
0,1012,2,1,1,0,0,0,0,0,0,0,0
0,1013,8,1,1,1,1,1,1,1,1,0,0
0,1014,10,1,1,1,1,1,1,1,1,1,1
0,1015,2,0,0,0,0,0,0,0,0,0,0
0,1016,10,1,1,1,1,1,1,1,1,1,1
0,1017,6,1,1,0,0,0,0,0,0,1,1
0,1018,6,1,1,0,0,0,0,0,0,1,1
0,1019,4,0,0,1,1,0,0,0,0,0,0
0,1020,0,0,0,0,0,0,0,0,0,0,0
0,1021,4,0,0,1,1,0,0,0,0,1,1
0,1022,12,1,1,1,1,1,1,1,1,1,1
0,1023,6,0,0,1,1,0,0,0,0,1,1
0,1024,4,1,1,0,0,0,0,0,0,0,0
0,1025,4,1,1,0,0,0,0,0,0,1,1
0,1026,6,0,0,1,1,0,0,0,0,1,1
0,1027,6,0,0,1,1,0,0,0,0,1,1
0,1028,4,1,1,0,0,0,0,0,0,0,0
0,1029,2,0,0,1,1,0,0,0,0,0,0
0,1030,2,1,1,0,0,0,0,0,0,0,0
0,1031,4,1,1,0,0,0,0,0,0,1,1
0,1032,2,0,0,0,0,0,0,0,0,0,0
0,1033,2,1,1,0,0,0,0,0,0,0,0
0,1034,2,0,0,1,1,0,0,0,0,0,0
0,1035,0,0,0,0,0,0,0,0,0,0,0
0,1036,10,1,1,1,1,1,1,1,1,1,1
0,1037,6,1,1,0,0,0,0,0,0,1,1
0,1038,12,1,1,1,1,1,1,1,1,1,1
0,1039,6,0,0,1,1,0,0,0,0,1,1
0,1040,4,0,0,0,0,0,0,0,0,1,1
0,1041,6,0,0,1,1,0,0,0,0,1,1
0,1042,2,0,0,0,0,0,0,0,0,0,0
0,1043,2,1,1,0,0,0,0,0,0,0,0
0,1044,0,0,0,0,0,0,0,0,0,0,0
0,1045,0,0,0,0,0,0,0,0,0,0,0
0,1046,0,0,0,0,0,0,0,0,0,0,0
0,1047,0,0,0,0,0,0,0,0,0,0,0
0,1048,2,0,0,0,0,0,0,0,0,1,1
0,1049,4,0,0,1,1,0,0,0,0,0,0
0,1050,4,0,0,1,1,0,0,0,0,1,1
0,1051,4,0,0,1,1,0,0,0,0,0,0
0,1052,0,0,0,0,0,0,0,0,0,0,0
0,1053,2,0,0,0,0,0,0,0,0,1,1
0,1054,6,1,1,0,0,0,0,0,0,1,1
0,1055,10,1,1,1,1,1,1,1,1,0,0
0,1056,2,1,1,0,0,0,0,0,0,0,0
0,1057,4,0,0,1,1,0,0,0,0,1,1
